LIMIT_BAL,AGE,SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,UTIL_RATIO,PAY_RATIO,AVG_BILL,AVG_PAY,MAX_DELAY,SCORE,DEFAULT,RISK_BAND,SECTOR,REGION,GST_COMPLIANT,GDP_GROWTH,REPO_RATE,UNEMPLOYMENT,EAD
200000,27,2,1,2,-2,-2,-2,-2,-2,-2,0.0247048764756176,1.1351679481991097,5173.5,20290.0,-2,486.0,0,Low Risk,Agri & Allied,South,1,6.5,6.5,7.8,200000
460000,61,1,2,1,1,-1,-1,-1,-1,-1,0.0,1133.862499999982,1766.5,2086.833333333333,1,374.0,0,High Risk,Retail & Trade,Central,1,6.5,6.5,7.8,460000
360000,29,2,3,2,-1,-1,-1,-1,0,0,0.0135749622917714,1.023936170212766,5773.5,4106.666666666667,0,464.0,0,Low Risk,Services,West,1,6.5,6.5,7.8,360000
200000,33,2,1,1,2,-1,-1,-1,-1,-1,0.0053799731001344,0.6462395543175488,784.3333333333334,721.0,2,276.0,0,High Risk,Manufacturing,West,0,6.5,6.5,7.8,200000
100000,41,2,2,1,0,0,0,0,0,0,1.119238807611924,0.0357378982542036,97003.5,4168.166666666667,0,445.0,0,Medium Risk,Retail & Trade,West,1,6.5,6.5,7.8,100000
440000,37,1,1,2,0,0,0,0,0,0,0.422864948034209,0.2687276284249336,217984.5,28995.166666666668,0,487.0,0,Low Risk,Retail & Trade,Central,1,6.5,6.5,7.8,440000
360000,39,2,2,2,-1,-1,-1,0,-1,-1,0.0357360118444115,0.3485154671226488,8684.666666666666,6614.333333333333,0,456.0,0,Low Risk,Retail & Trade,Central,1,6.5,6.5,7.8,360000
160000,23,2,1,2,0,0,0,0,0,-1,0.4871657052143424,0.0513162621234669,47804.5,1817.3333333333333,0,423.0,1,Medium Risk,Manufacturing,Central,1,6.5,6.5,7.8,160000
50000,22,2,1,2,1,2,0,0,0,0,0.0886782264354713,0.0,5599.833333333333,903.0,2,324.0,0,High Risk,Manufacturing,North,0,6.5,6.5,7.8,50000
300000,59,2,1,1,-1,-1,-1,-1,-1,-1,0.0432731890893697,0.857891088346299,25482.666666666668,30071.666666666668,-1,482.0,0,Low Risk,Agri & Allied,South,1,6.5,6.5,7.8,300000
100000,26,1,2,2,0,0,0,0,0,0,0.7306926930730693,0.1368531975749613,73545.0,10166.666666666666,0,444.0,0,Medium Risk,Retail & Trade,West,0,6.5,6.5,7.8,100000
20000,44,2,3,1,0,0,0,0,0,0,0.2817859107044648,0.2128791910590739,7821.5,680.6666666666666,0,423.0,0,Medium Risk,Agri & Allied,North,1,6.5,6.5,7.8,20000
100000,39,2,1,1,2,2,2,2,2,2,0.947310526894731,0.0527799182966864,98152.0,3654.1666666666665,2,217.0,1,High Risk,Manufacturing,West,1,6.5,6.5,7.8,100000
500000,44,1,2,1,0,0,0,0,0,0,0.1834356331287337,0.0436114654542679,97231.16666666669,4543.333333333333,0,482.0,0,Low Risk,Retail & Trade,North,1,6.5,6.5,7.8,500000
60000,22,1,2,2,0,0,0,0,0,0,0.9929001183313612,0.0344266147441922,34185.5,1079.5,0,416.0,0,Medium Risk,Retail & Trade,Central,1,6.5,6.5,7.8,60000
20000,41,2,2,1,-1,2,-1,-1,0,0,0.3282335883205839,0.0,5107.333333333333,1984.8333333333333,2,380.0,0,Medium Risk,Manufacturing,West,1,6.5,6.5,7.8,20000
470000,35,1,2,2,0,0,0,-1,-1,-2,0.559530724402714,0.0415581353786014,108373.33333333331,28117.83333333333,0,490.0,0,Low Risk,Retail & Trade,Central,1,6.5,6.5,7.8,470000
330000,45,1,2,1,0,0,0,0,0,0,0.2633810200575149,0.0360688933120103,89919.83333333333,3293.333333333333,0,477.0,0,Low Risk,Manufacturing,West,1,6.5,6.5,7.8,330000
80000,44,2,2,1,0,0,-1,-1,-1,-1,0.0214872314096073,0.5813953488372093,871.0,491.6666666666667,0,429.0,0,Medium Risk,Manufacturing,East,1,6.5,6.5,7.8,80000
50000,27,1,3,2,0,0,-2,-2,-2,-2,0.3499930001399972,0.0,2916.6666666666665,0.0,0,424.0,0,Medium Risk,Construction,North,1,6.5,6.5,7.8,50000
500000,31,2,2,1,0,0,0,0,0,0,0.6970506058987882,0.0436408083161419,313460.8333333333,21076.166666666668,0,491.0,0,Low Risk,Retail & Trade,East,1,6.5,6.5,7.8,500000
20000,28,1,2,1,0,0,0,2,2,3,0.7612619369031548,0.1313456360412425,18521.666666666668,1416.6666666666667,3,330.0,0,High Risk,Services,North,0,6.5,6.5,7.8,20000
110000,49,2,3,1,0,0,0,0,0,0,0.4797683657421296,0.056844020009095,55454.66666666666,3166.6666666666665,0,437.0,0,Medium Risk,Retail & Trade,South,1,6.5,6.5,7.8,110000
130000,28,1,1,2,0,0,0,0,0,-2,0.7090253151898832,0.0443287225386493,45430.333333333336,1403.5,0,421.0,0,Medium Risk,Agri & Allied,West,1,6.5,6.5,7.8,130000
230000,25,2,3,2,0,0,0,0,-1,-1,0.1139734175068804,0.0762921991226397,29481.33333333333,17871.166666666668,0,494.0,0,Low Risk,Services,South,0,6.5,6.5,7.8,230000
50000,42,1,2,2,0,0,0,0,0,0,0.7847043059138817,0.0533679944949919,36877.333333333336,1545.1666666666667,0,420.0,1,Medium Risk,Agri & Allied,South,1,6.5,6.5,7.8,50000
50000,59,2,3,2,0,0,0,0,2,2,1.0151996960060798,0.0492494385564004,42009.66666666666,2283.333333333333,2,346.0,0,High Risk,Retail & Trade,North,0,6.5,6.5,7.8,50000
360000,42,2,1,2,-2,-1,-1,-1,-1,-2,0.1266746481259774,0.6552495395140777,16068.166666666666,9197.5,-1,466.0,0,Low Risk,Retail & Trade,East,1,6.5,6.5,7.8,360000
450000,36,1,2,2,-2,-2,-2,-2,-2,-2,0.0178044048791002,0.5018095594658679,5276.5,4666.833333333333,-2,465.0,1,Low Risk,Retail & Trade,Central,1,6.5,6.5,7.8,450000
420000,45,2,1,1,2,0,0,0,0,0,0.981638138956812,0.0394673652041039,404013.1666666667,15284.333333333334,2,323.0,1,High Risk,Construction,North,1,6.5,6.5,7.8,420000
140000,24,2,3,2,0,0,0,0,0,0,0.1494489325076249,0.0780443509845153,22137.83333333333,4454.0,0,467.0,0,Low Risk,Services,Central,0,6.5,6.5,7.8,140000
300000,41,1,2,2,0,0,0,-1,-1,2,0.1149329502234992,0.0426901771990371,15482.166666666666,4943.166666666667,2,421.0,0,Medium Risk,Construction,South,1,6.5,6.5,7.8,300000
50000,37,2,2,1,0,0,0,0,-1,0,0.4664906701865963,0.0600188630712509,16436.333333333332,2566.333333333333,0,442.0,0,Medium Risk,Manufacturing,Central,1,6.5,6.5,7.8,50000
100000,36,1,2,1,0,0,0,0,0,0,0.4620153798462015,0.0386122113282687,57055.333333333336,2357.333333333333,0,423.0,0,Medium Risk,Services,East,1,6.5,6.5,7.8,100000
20000,40,1,1,2,2,2,2,0,0,2,0.7781110944452777,0.1285016705217168,17415.333333333332,1231.5,2,216.0,0,High Risk,Construction,North,0,6.5,6.5,7.8,20000
260000,28,2,1,2,1,-2,-1,-1,-2,-2,0.0,0.0,780.8333333333334,699.1666666666666,1,352.0,0,High Risk,Manufacturing,East,1,6.5,6.5,7.8,260000
500000,27,1,1,2,0,0,0,0,0,0,0.5057609884780231,0.1187589468605911,354589.0,90614.83333333331,0,489.0,0,Low Risk,Manufacturing,East,1,6.5,6.5,7.8,500000
160000,27,2,1,2,0,0,-2,-1,-1,-1,0.0827119830501059,0.0,6889.166666666667,6654.5,0,469.0,0,Low Risk,Services,North,1,6.5,6.5,7.8,160000
330000,41,2,2,2,0,0,0,0,0,0,0.2311477844006533,0.0547850026219192,86025.66666666667,6337.333333333333,0,474.0,0,Low Risk,Agri & Allied,East,0,6.5,6.5,7.8,330000
150000,26,2,2,2,0,0,0,0,0,0,0.7167018886540757,0.0475224869078292,45200.833333333336,19592.166666666668,0,481.0,0,Low Risk,Services,West,1,6.5,6.5,7.8,150000
50000,26,1,1,2,-1,0,0,0,0,0,0.3089538209235815,0.0970936630202602,17673.333333333332,1350.0,0,433.0,1,Medium Risk,Manufacturing,West,1,6.5,6.5,7.8,50000
230000,35,2,1,1,0,0,0,0,0,0,0.7191490471780557,0.0364376141131518,140163.16666666666,5042.166666666667,0,459.0,0,Low Risk,Services,West,1,6.5,6.5,7.8,230000
230000,35,2,1,1,0,0,-2,-2,-2,-2,0.0996039147655879,0.0,3818.1666666666665,0.0,0,436.0,0,Medium Risk,Manufacturing,Central,1,6.5,6.5,7.8,230000
180000,37,1,3,1,-1,-1,-1,0,-1,-1,0.0064999638890895,0.35866780529462,1618.6666666666667,1329.8333333333333,0,434.0,1,Medium Risk,Manufacturing,East,1,6.5,6.5,7.8,180000
100000,27,2,1,2,0,0,0,0,0,0,0.5812641873581265,0.0516102394715111,65475.16666666666,4070.8333333333335,0,444.0,0,Medium Risk,Manufacturing,North,1,6.5,6.5,7.8,100000
220000,33,2,1,1,0,0,0,0,0,0,0.9282003263621528,0.0979403151719342,194765.0,10523.333333333334,0,456.0,0,Low Risk,Services,North,1,6.5,6.5,7.8,220000
140000,50,2,2,2,0,0,0,0,0,2,0.680780851565346,0.0419678735927647,101829.33333333331,3866.6666666666665,2,394.0,0,Medium Risk,Agri & Allied,Central,1,6.5,6.5,7.8,140000
210000,38,2,1,1,-1,-1,2,2,-1,-1,0.0112380417236108,1.891147818720881,4448.833333333333,4911.0,2,390.0,0,Medium Risk,Retail & Trade,North,1,6.5,6.5,7.8,210000
90000,45,1,3,2,0,0,0,-1,0,0,0.961311540982878,0.0473878871937124,63336.333333333336,11330.833333333334,0,442.0,0,Medium Risk,Retail & Trade,West,1,6.5,6.5,7.8,90000
60000,24,2,2,1,3,2,2,2,0,0,0.5644239262678955,0.0,32703.666666666668,1104.0,3,212.0,1,High Risk,Services,East,1,6.5,6.5,7.8,60000
470000,33,2,2,2,-2,-2,-2,-2,-1,-1,0.0,0.0,129.83333333333334,129.83333333333334,-1,429.0,1,Medium Risk,Retail & Trade,North,1,6.5,6.5,7.8,470000
60000,39,1,2,1,-1,0,0,0,0,0,0.2347460875652072,0.1419849495953428,15274.5,3333.333333333333,0,453.0,0,Low Risk,Services,North,1,6.5,6.5,7.8,60000
340000,27,2,2,2,0,0,0,0,-1,0,0.1744759574236546,0.3381993493248824,53055.333333333336,26541.5,0,503.0,0,Low Risk,Retail & Trade,South,1,6.5,6.5,7.8,340000
20000,26,1,1,2,0,-1,-1,-1,-1,-1,0.0744962751862406,2.112676056338028,5825.0,8876.666666666666,0,461.0,0,Low Risk,Retail & Trade,South,1,6.5,6.5,7.8,20000
500000,36,1,1,2,-2,-2,-2,-2,-2,-2,0.0902118195763608,1.811027113308356,36849.0,32382.83333333333,-2,499.0,1,Low Risk,Retail & Trade,South,1,6.5,6.5,7.8,500000
210000,28,2,2,2,0,0,0,0,0,0,0.6935347926914633,0.0325519760511933,98290.66666666669,3292.5,0,457.0,0,Low Risk,Retail & Trade,East,1,6.5,6.5,7.8,210000
400000,44,1,2,1,-1,-1,0,0,0,-1,0.0159724600688498,9.322378716744916,20319.166666666668,12869.166666666666,0,495.0,0,Low Risk,Services,West,1,6.5,6.5,7.8,400000
20000,50,1,2,1,1,2,2,2,0,0,0.9102544872756362,0.0549239303564563,9652.166666666666,666.6666666666666,2,270.0,0,High Risk,Retail & Trade,West,1,6.5,6.5,7.8,20000
230000,41,1,1,1,-2,-2,-2,-2,-2,-2,0.0067477967487097,0.5099806825499034,4367.666666666667,4304.333333333333,-2,457.0,0,Low Risk,Manufacturing,West,1,6.5,6.5,7.8,230000
50000,27,2,2,1,1,2,2,2,2,2,0.4058518829623407,0.0985512959495417,22516.166666666668,1250.0,2,266.0,1,High Risk,Services,East,1,6.5,6.5,7.8,50000
200000,58,2,1,1,-1,-1,-1,-1,-1,-2,0.0014149929250353,18.87676056338028,2056.333333333333,2574.1666666666665,-1,454.0,0,Low Risk,Retail & Trade,East,1,6.5,6.5,7.8,200000
80000,60,2,2,2,-2,-2,-2,-2,-2,-2,0.0072124098448769,0.8650519031141869,513.5,476.6666666666667,-2,410.0,0,Medium Risk,Retail & Trade,South,1,6.5,6.5,7.8,80000
50000,45,2,2,2,-2,-2,-2,-2,-2,-2,0.0065998680026399,0.9969788519637462,1850.8333333333333,1855.5,-2,425.0,0,Medium Risk,Construction,North,1,6.5,6.5,7.8,50000
50000,38,1,3,1,0,0,0,0,0,0,0.2164956700865982,0.1385553297616848,10752.666666666666,708.5,0,432.0,0,Medium Risk,Agri & Allied,Central,0,6.5,6.5,7.8,50000
20000,45,1,2,1,-2,-2,-2,-2,-2,-2,0.0825458727063646,0.0,535.1666666666666,260.0,-2,403.0,0,Medium Risk,Manufacturing,Central,1,6.5,6.5,7.8,20000
230000,41,2,1,1,-1,-1,-1,0,-1,-1,0.008199964347981,4.257551669316375,3015.1666666666665,2711.833333333333,0,460.0,0,Low Risk,Construction,North,1,6.5,6.5,7.8,230000
160000,23,2,2,2,0,0,0,0,-1,-1,0.1119993000043749,0.111600915127504,26903.5,18860.0,0,494.0,0,Low Risk,Agri & Allied,South,1,6.5,6.5,7.8,160000
80000,35,2,2,1,0,0,0,0,0,0,0.1796977537780777,0.0998122000417333,16283.166666666666,763.0,0,436.0,0,Medium Risk,Retail & Trade,North,1,6.5,6.5,7.8,80000
110000,29,2,2,1,0,0,0,-2,-1,2,0.248543195061863,0.3657510698218792,8475.0,7193.5,2,414.0,0,Medium Risk,Manufacturing,North,1,6.5,6.5,7.8,110000
500000,47,1,2,1,-1,-1,-1,-1,-1,-1,0.0369259261481477,0.9754657712305026,17036.666666666668,16412.333333333332,-1,490.0,0,Low Risk,Services,Central,1,6.5,6.5,7.8,500000
10000,43,2,2,3,0,0,0,0,0,2,0.6109389061093891,0.2029127802323678,6798.0,801.3333333333334,2,348.0,0,High Risk,Agri & Allied,South,0,6.5,6.5,7.8,10000
100000,27,1,3,2,0,0,0,0,0,0,0.987450125498745,0.041986085653235,71400.0,2523.333333333333,0,444.0,0,Medium Risk,Retail & Trade,East,1,6.5,6.5,7.8,100000
170000,29,1,3,1,0,0,0,0,0,0,0.9707413485803024,0.0436289599340717,101381.5,3316.6666666666665,0,456.0,0,Low Risk,Services,Central,1,6.5,6.5,7.8,170000
70000,28,2,2,2,0,0,0,0,0,0,0.9780145997914316,0.0452799322261659,70013.5,2876.6666666666665,0,444.0,0,Medium Risk,Services,East,0,6.5,6.5,7.8,70000
230000,45,2,2,1,0,0,0,0,0,0,0.3093421332950726,0.0421644413211525,69173.33333333333,6060.166666666667,0,474.0,0,Low Risk,Manufacturing,South,1,6.5,6.5,7.8,230000
30000,24,2,2,2,0,0,2,2,2,0,0.807906403119896,0.1428276744090102,26764.5,1443.6666666666667,2,318.0,1,High Risk,Retail & Trade,North,0,6.5,6.5,7.8,30000
640000,34,2,3,2,0,0,0,0,0,-1,0.164723180120031,0.4898694794354227,81786.66666666667,60949.0,0,517.0,0,Low Risk,Manufacturing,West,1,6.5,6.5,7.8,640000
20000,29,1,2,2,0,0,0,0,2,0,0.5160241987900605,0.1162565394303429,12436.666666666666,1099.1666666666667,2,360.0,0,High Risk,Services,West,1,6.5,6.5,7.8,20000
110000,38,2,2,1,2,2,0,0,0,2,0.3783511058990372,0.0,43271.16666666666,1766.6666666666667,2,258.0,1,High Risk,Manufacturing,South,1,6.5,6.5,7.8,110000
360000,34,2,1,2,-2,-2,-2,-2,-2,-2,0.0174332849075419,2.571610642026446,7069.833333333333,6567.0,-2,461.0,0,Low Risk,Agri & Allied,West,1,6.5,6.5,7.8,360000
130000,31,2,1,2,0,0,0,0,0,0,1.029569003315359,0.052298910688403,131429.83333333334,6183.333333333333,0,446.0,0,Medium Risk,Services,East,1,6.5,6.5,7.8,130000
20000,56,1,3,2,0,0,0,0,0,0,0.7775611219439028,0.0835851604192117,17163.666666666668,883.6666666666666,0,396.0,0,Medium Risk,Services,West,1,6.5,6.5,7.8,20000
50000,28,2,2,1,-1,-1,-1,2,-1,-1,0.0203795924081518,1.6392156862745098,1119.3333333333333,1042.5,2,377.0,0,High Risk,Retail & Trade,South,1,6.5,6.5,7.8,50000
100000,44,2,2,1,1,2,0,0,3,2,0.7672423275767243,0.0,79298.0,2642.833333333333,3,311.0,1,High Risk,Services,South,1,6.5,6.5,7.8,100000
130000,34,1,3,1,0,0,0,0,0,0,0.0418766009492234,0.2426078971533517,7132.5,903.1666666666666,0,429.0,0,Medium Risk,Manufacturing,East,1,6.5,6.5,7.8,130000
230000,44,1,1,2,-2,-1,-1,-1,-1,-1,0.0235607671270994,0.6099630996309963,4093.3333333333335,3202.6666666666665,-1,460.0,0,Low Risk,Services,West,0,6.5,6.5,7.8,230000
20000,29,2,2,1,0,0,2,3,3,2,0.8097595120243988,0.1358276223992097,19093.666666666668,1100.0,3,315.0,0,High Risk,Manufacturing,West,0,6.5,6.5,7.8,20000
220000,36,2,1,2,0,0,0,0,0,0,1.0118044917977649,0.0449238316434485,208387.16666666663,31485.166666666668,0,479.0,1,Low Risk,Retail & Trade,North,1,6.5,6.5,7.8,220000
360000,30,2,1,2,-1,-1,-1,-1,-1,-1,0.0310915803011658,0.0296587457566553,6152.666666666667,4287.166666666667,-1,463.0,0,Low Risk,Services,Central,1,6.5,6.5,7.8,360000
230000,27,2,1,2,1,2,0,0,-1,-1,0.202729553349768,0.0,19197.83333333333,1665.0,2,353.0,0,High Risk,Manufacturing,South,1,6.5,6.5,7.8,230000
140000,41,1,3,1,-1,-1,-1,0,-1,-1,0.0152784622966978,0.0,2067.5,1430.0,0,428.0,0,Medium Risk,Manufacturing,North,0,6.5,6.5,7.8,140000
200000,39,2,1,2,-1,-1,0,0,-1,-1,0.0113849430752846,7.032923617208077,8236.333333333334,5066.333333333333,0,460.0,0,Low Risk,Services,South,1,6.5,6.5,7.8,200000
60000,41,1,2,3,0,0,0,0,0,0,1.01861635639406,0.0359953533271159,30146.33333333333,5566.666666666667,0,445.0,0,Medium Risk,Services,North,0,6.5,6.5,7.8,60000
130000,29,1,1,2,0,0,0,0,0,0,0.850178075553265,0.0904772675865188,86607.0,6450.0,0,446.0,0,Medium Risk,Agri & Allied,Central,0,6.5,6.5,7.8,130000
180000,28,1,1,2,0,0,0,0,0,-1,0.05473858478564,1.0891008727420337,18528.666666666668,11704.666666666666,0,507.0,0,Low Risk,Agri & Allied,North,1,6.5,6.5,7.8,180000
50000,23,2,2,2,3,2,2,2,0,0,0.4522509549809004,0.0,24399.166666666668,1268.3333333333333,3,212.0,1,High Risk,Retail & Trade,South,1,6.5,6.5,7.8,50000
50000,47,2,2,1,0,0,0,0,0,0,0.99140017199656,0.0403453562494956,30384.166666666668,1314.1666666666667,0,415.0,0,Medium Risk,Retail & Trade,West,0,6.5,6.5,7.8,50000
180000,35,2,2,1,-1,-1,-1,-1,-2,-2,0.0070221832100932,0.1391304347826087,447.8333333333333,531.8333333333334,-1,426.0,0,Medium Risk,Retail & Trade,South,0,6.5,6.5,7.8,180000
90000,34,1,2,2,0,0,0,0,0,0,0.958600459994889,0.0464091983865733,75640.5,3001.1666666666665,0,446.0,0,Medium Risk,Manufacturing,East,1,6.5,6.5,7.8,90000
310000,41,1,1,1,0,0,0,0,0,0,0.7974232341185996,0.0332237068320368,207127.5,7543.333333333333,0,455.0,0,Low Risk,Construction,East,1,6.5,6.5,7.8,310000
450000,35,2,1,2,1,2,2,0,0,0,0.291890462465639,0.0359568183202387,134055.33333333334,7383.666666666667,2,377.0,0,High Risk,Agri & Allied,East,0,6.5,6.5,7.8,450000
30000,25,1,3,2,0,0,-2,-2,-2,-2,0.0403653211559614,0.0,-424.8333333333333,333.3333333333333,0,399.0,0,Medium Risk,Retail & Trade,East,1,6.5,6.5,7.8,30000
120000,25,2,2,2,0,0,2,0,0,2,0.3912717394021716,0.0532436001192656,50810.333333333336,2266.6666666666665,2,365.0,0,High Risk,Retail & Trade,Central,1,6.5,6.5,7.8,120000
230000,36,2,2,2,-2,-1,-1,-1,-1,-1,0.0037304185633975,1.030267753201397,1042.5,1059.3333333333333,-1,438.0,0,Medium Risk,Construction,West,1,6.5,6.5,7.8,230000
150000,30,1,1,2,-1,-1,-1,0,-1,-1,0.0227665148899007,0.7098946135831382,5621.166666666667,5510.5,0,464.0,0,Low Risk,Manufacturing,West,1,6.5,6.5,7.8,150000
400000,30,2,1,2,-2,-2,-1,-1,0,0,0.0072799818000455,0.9158942670786132,10302.833333333334,4936.666666666667,0,473.0,0,Low Risk,Agri & Allied,South,1,6.5,6.5,7.8,400000
100000,29,2,1,2,0,0,0,-1,0,0,0.8526714732852672,0.0586379575226635,50991.333333333336,9719.5,0,446.0,0,Medium Risk,Retail & Trade,North,0,6.5,6.5,7.8,100000
120000,25,2,2,1,0,0,0,0,0,0,0.4342380480162665,0.030032623296872,30671.166666666668,2079.1666666666665,0,416.0,0,Medium Risk,Agri & Allied,South,1,6.5,6.5,7.8,120000
40000,43,1,3,2,2,2,7,7,7,7,0.059998500037499,0.0,2400.0,0.0,7,201.0,1,High Risk,Manufacturing,South,0,6.5,6.5,7.8,40000
20000,22,2,2,2,0,0,0,0,0,0,0.832608369581521,0.1200912693647171,18158.666666666668,1366.6666666666667,0,404.0,0,Medium Risk,Services,South,1,6.5,6.5,7.8,20000
30000,26,1,2,2,-1,0,0,0,-1,-1,0.427085763807873,0.2341189324176681,9613.666666666666,2130.0,0,402.0,0,Medium Risk,Construction,South,0,6.5,6.5,7.8,30000
450000,37,2,1,3,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,356.0,0,High Risk,Agri & Allied,West,0,6.5,6.5,7.8,450000
50000,49,1,2,1,0,0,0,0,0,0,0.5757484850302994,0.047830768696377,19260.33333333333,1396.1666666666667,0,415.0,0,Medium Risk,Agri & Allied,North,1,6.5,6.5,7.8,50000
170000,31,2,2,1,0,0,0,0,-2,-1,0.3761624931618049,0.0781873055090775,32056.33333333333,2050.0,0,455.0,0,Low Risk,Construction,South,1,6.5,6.5,7.8,170000
20000,35,1,1,2,3,2,2,2,0,0,0.5107744612769362,0.0880884799843398,11191.666666666666,750.0,3,210.0,1,High Risk,Services,West,0,6.5,6.5,7.8,20000
30000,22,2,2,2,0,0,0,0,2,0,0.8511716276124129,0.070485961545992,27826.166666666668,1366.6666666666667,2,349.0,0,High Risk,Manufacturing,South,1,6.5,6.5,7.8,30000
90000,30,2,2,2,2,0,0,0,0,2,0.840212886523483,0.0436386717975165,75470.0,3500.0,2,265.0,1,High Risk,Agri & Allied,East,0,6.5,6.5,7.8,90000
360000,29,1,1,1,0,0,0,0,0,-1,0.1530662414826625,0.0380001814717357,28041.666666666668,1079.6666666666667,0,459.0,0,Low Risk,Agri & Allied,South,1,6.5,6.5,7.8,360000
30000,47,1,3,1,0,0,0,-1,0,0,3.952768241058632,0.0558572536850271,64932.16666666666,7468.5,0,428.0,0,Medium Risk,Retail & Trade,South,1,6.5,6.5,7.8,30000
150000,25,2,2,2,-1,-1,-1,-1,0,0,0.4622169185538763,0.0490524129575677,20843.0,12221.0,0,461.0,0,Low Risk,Services,Central,1,6.5,6.5,7.8,150000
500000,39,2,1,1,0,0,0,0,0,0,0.8379143241713517,0.0941189949374521,436380.3333333333,23238.666666666668,0,487.0,0,Low Risk,Construction,East,1,6.5,6.5,7.8,500000
180000,47,2,3,1,-1,0,0,0,0,0,0.0806939961444658,0.0927302767451466,11649.0,4526.333333333333,0,458.0,0,Low Risk,Construction,North,1,6.5,6.5,7.8,180000
10000,32,1,2,2,1,2,0,0,0,0,0.9000099990001,0.0,8430.5,500.0,2,304.0,1,High Risk,Retail & Trade,South,0,6.5,6.5,7.8,10000
230000,27,1,2,2,-1,-1,-1,-1,0,0,0.0018086877883139,1.3621103117505995,6473.166666666667,3213.1666666666665,0,462.0,1,Low Risk,Manufacturing,North,0,6.5,6.5,7.8,230000
420000,26,1,2,2,1,2,2,0,0,0,0.9290168356742008,0.0358800478742353,359000.1666666667,10488.333333333334,2,353.0,1,High Risk,Construction,East,0,6.5,6.5,7.8,420000
70000,33,2,2,1,2,2,2,2,3,2,0.9137440893701518,0.0469013820273904,67624.0,2544.1666666666665,3,221.0,1,High Risk,Services,South,0,6.5,6.5,7.8,70000
320000,31,2,1,2,-1,-1,-1,-1,-1,0,0.0372186336917697,0.3731844513474939,30918.83333333333,18712.666666666668,0,487.0,0,Low Risk,Manufacturing,Central,1,6.5,6.5,7.8,320000
150000,30,2,1,2,-2,-2,-2,-2,-2,-2,0.0014466570222865,0.0,1325.6666666666667,1875.5,-2,429.0,0,Medium Risk,Construction,West,1,6.5,6.5,7.8,150000
80000,26,1,2,1,0,0,0,0,0,0,0.8461394232572093,0.0408166280117589,47441.333333333336,1543.8333333333333,0,422.0,0,Medium Risk,Services,Central,1,6.5,6.5,7.8,80000
200000,30,2,2,1,-2,-2,-2,-2,-2,-2,0.0,0.0,365.6666666666667,490.8333333333333,-2,419.0,0,Medium Risk,Retail & Trade,Central,1,6.5,6.5,7.8,200000
200000,39,2,1,1,-1,-1,-1,-1,-1,-1,0.1257443712781436,0.5997614314115308,10329.333333333334,6762.833333333333,-1,467.0,0,Low Risk,Agri & Allied,West,1,6.5,6.5,7.8,200000
380000,30,1,1,2,0,0,0,0,0,0,0.5056091957652743,0.0526874612898356,140718.66666666666,22455.33333333333,0,491.0,0,Low Risk,Retail & Trade,West,1,6.5,6.5,7.8,380000
200000,29,1,1,2,-1,-1,-1,0,-1,-1,0.0240498797506012,0.0,1359.8333333333333,700.5,0,422.0,1,Medium Risk,Manufacturing,West,1,6.5,6.5,7.8,200000
20000,38,1,3,1,0,0,-1,-1,-1,-1,0.9902004899755013,0.0504897505806321,6877.5,426.6666666666667,0,401.0,1,Medium Risk,Retail & Trade,South,1,6.5,6.5,7.8,20000
190000,42,1,2,1,0,0,0,0,0,0,0.1648570270682786,0.0478866045204954,27158.5,1399.6666666666667,0,452.0,0,Low Risk,Services,North,1,6.5,6.5,7.8,190000
100000,28,2,2,1,0,0,0,0,0,0,0.95250047499525,0.0567022214756645,99000.0,4055.5,0,444.0,0,Medium Risk,Manufacturing,North,1,6.5,6.5,7.8,100000
190000,37,1,1,1,0,0,0,0,0,-1,0.1138309798369482,0.0924684451430949,40951.833333333336,32399.0,0,501.0,0,Low Risk,Retail & Trade,West,1,6.5,6.5,7.8,190000
60000,30,1,1,2,-1,-1,-1,-1,-1,-1,0.0043999266678888,0.9962264150943396,264.0,220.0,-1,422.0,1,Medium Risk,Retail & Trade,Central,0,6.5,6.5,7.8,60000
470000,27,1,2,2,2,2,2,2,0,0,0.6310050404148076,0.0438339166616089,333803.0,9281.666666666666,2,267.0,0,High Risk,Retail & Trade,East,0,6.5,6.5,7.8,470000
360000,41,1,2,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1,348.0,1,High Risk,Construction,West,0,6.5,6.5,7.8,360000
150000,41,2,3,2,2,0,0,0,0,0,0.6841887720748528,0.0302055929065575,78650.66666666667,3210.833333333333,2,288.0,1,High Risk,Retail & Trade,Central,1,6.5,6.5,7.8,150000
280000,43,2,2,2,-1,2,2,-2,-2,-2,0.0148999467859043,0.0,2744.833333333333,1483.3333333333333,2,372.0,0,High Risk,Retail & Trade,Central,1,6.5,6.5,7.8,280000
200000,68,1,2,2,0,0,0,0,0,0,1.0176599117004417,0.043579942417483,174167.0,6619.5,0,447.0,0,Medium Risk,Services,South,1,6.5,6.5,7.8,200000
150000,38,1,1,1,5,4,3,2,2,-2,1.923887174085506,0.0,193746.0,1666.6666666666667,5,212.0,1,High Risk,Retail & Trade,South,1,6.5,6.5,7.8,150000
